event_id,label,attack_type,attack_subtype
evt-752e83e4,normal,normal,normal
evt-051a26f1,normal,normal,normal
evt-db20f621,normal,normal,normal
evt-31374fc2,normal,normal,normal
evt-eba4262f,normal,normal,normal
evt-4a0d5456,normal,normal,normal
evt-550c8780,normal,normal,normal
evt-5f06b144,normal,normal,normal
evt-df0de362,normal,normal,normal
evt-b6281e45,normal,normal,normal
evt-b59db552,normal,normal,normal
evt-7da1e908,normal,normal,normal
evt-4bf70b09,normal,normal,normal
evt-c6813f19,normal,normal,normal
evt-7d925c94,normal,normal,normal
evt-1414f14b,normal,normal,normal
evt-7c3486bc,normal,normal,normal
evt-7191f950,normal,normal,normal
evt-a77b87a0,normal,normal,normal
evt-dacbdfd4,normal,normal,normal
evt-909d998c,normal,normal,normal
evt-5c617291,normal,normal,normal
evt-eb555f92,normal,normal,normal
evt-c73d267b,normal,normal,normal
evt-34cce512,normal,normal,normal
evt-b1d4df3e,normal,normal,normal
evt-9e4f6df4,normal,normal,normal
evt-12c48532,normal,normal,normal
evt-9d9a258b,normal,normal,normal
evt-38cc1c44,normal,normal,normal
evt-d8d836ea,normal,normal,normal
evt-5a857560,normal,normal,normal
evt-7951c19e,normal,normal,normal
evt-d9244324,normal,normal,normal
evt-61e26113,normal,normal,normal
evt-6e31cf97,normal,normal,normal
evt-50f0b42e,normal,normal,normal
evt-36ca827d,normal,normal,normal
evt-3472bf91,normal,normal,normal
evt-ea4671ec,normal,normal,normal
evt-5bad1ff8,normal,normal,normal
evt-4467904d,normal,normal,normal
evt-f2387c11,normal,normal,normal
evt-8030aea2,normal,normal,normal
evt-531e5c54,normal,normal,normal
evt-17796b32,normal,normal,normal
evt-cd90c24c,normal,normal,normal
evt-0be419c5,normal,normal,normal
evt-659ee46c,normal,normal,normal
evt-bf929d84,normal,normal,normal
evt-d5a2bab8,normal,normal,normal
evt-2cca8488,normal,normal,normal
evt-1e785623,normal,normal,normal
evt-7005fe03,normal,normal,normal
evt-e7298be5,normal,normal,normal
evt-593e1827,normal,normal,normal
evt-1d2c67b8,normal,normal,normal
evt-fca3b7f6,normal,normal,normal
evt-79e2f74d,normal,normal,normal
evt-32386587,normal,normal,normal
evt-ac124e04,normal,normal,normal
evt-4d66cdc6,normal,normal,normal
evt-d7805fec,normal,normal,normal
evt-7bd0bc56,normal,normal,normal
evt-b8da468b,normal,normal,normal
evt-25d5d7ed,normal,normal,normal
evt-fa584bb0,normal,normal,normal
evt-21037fdd,normal,normal,normal
evt-8f8c9f40,normal,normal,normal
evt-60da739c,normal,normal,normal
evt-b8baa2ff,normal,normal,normal
evt-3e8732e4,normal,normal,normal
evt-50b94abf,normal,normal,normal
evt-fb9aef61,normal,normal,normal
evt-529d844c,normal,normal,normal
evt-d8002fd4,normal,normal,normal
evt-454176ea,normal,normal,normal
evt-259fa994,normal,normal,normal
evt-460a70ed,normal,normal,normal
evt-59cb3813,normal,normal,normal
evt-1b3f552d,normal,normal,normal
evt-6cdb1d20,normal,normal,normal
evt-85318189,normal,normal,normal
evt-dba13a48,normal,normal,normal
evt-c1326505,normal,normal,normal
evt-2c7c96e1,normal,normal,normal
evt-bcb81574,normal,normal,normal
evt-cec09374,normal,normal,normal
evt-75083214,normal,normal,normal
evt-6ec521c2,normal,normal,normal
evt-f28c86ec,normal,normal,normal
evt-ee0c58eb,normal,normal,normal
evt-bc77a447,normal,normal,normal
evt-b02ef4d0,normal,normal,normal
evt-fbeb0511,normal,normal,normal
evt-170b759f,normal,normal,normal
evt-02e5c3b2,normal,normal,normal
evt-7292ec88,normal,normal,normal
evt-20fe450d,normal,normal,normal
evt-f1b0f4bb,normal,normal,normal
evt-1fcad44e,normal,normal,normal
evt-78643afa,normal,normal,normal
evt-59ef5951,normal,normal,normal
evt-ee3b33ed,normal,normal,normal
evt-a5337969,normal,normal,normal
evt-b84b5fc3,normal,normal,normal
evt-01b784b6,normal,normal,normal
evt-3b2cab20,normal,normal,normal
evt-c297eeae,normal,normal,normal
evt-fe3f8514,normal,normal,normal
evt-d9c230d4,normal,normal,normal
evt-4ab43a01,normal,normal,normal
evt-eddfec2d,normal,normal,normal
evt-e03115c7,normal,normal,normal
evt-aac7e313,normal,normal,normal
evt-0f6b791f,normal,normal,normal
evt-4f6f5c4b,normal,normal,normal
evt-f9cb49d8,normal,normal,normal
evt-2990ab30,normal,normal,normal
evt-484efe76,normal,normal,normal
evt-fe17bbf4,normal,normal,normal
evt-6c8e3928,normal,normal,normal
evt-b1040ae8,normal,normal,normal
evt-a3601e10,normal,normal,normal
evt-8fdc356f,normal,normal,normal
evt-96b9229e,normal,normal,normal
evt-4d578d57,normal,normal,normal
evt-df9bb878,normal,normal,normal
evt-4c90b29c,normal,normal,normal
evt-46430854,normal,normal,normal
evt-93462b46,normal,normal,normal
evt-a648ac0a,normal,normal,normal
evt-d074a80f,normal,normal,normal
evt-3e089eb2,normal,normal,normal
evt-2779ce85,normal,normal,normal
evt-aa5b02c7,normal,normal,normal
evt-cb9d30cc,normal,normal,normal
evt-787231b9,normal,normal,normal
evt-b54cac57,normal,normal,normal
evt-66cce09d,normal,normal,normal
evt-5552bf6b,normal,normal,normal
evt-d10516de,normal,normal,normal
evt-7e17097d,normal,normal,normal
evt-badc7cb7,normal,normal,normal
evt-25e64824,normal,normal,normal
evt-7dbb137b,normal,normal,normal
evt-1d663187,normal,normal,normal
evt-a987a471,normal,normal,normal
evt-3fafa172,normal,normal,normal
evt-d043a126,normal,normal,normal
evt-0394100f,normal,normal,normal
evt-3ad462aa,normal,normal,normal
evt-b27da70f,normal,normal,normal
evt-1b552816,normal,normal,normal
evt-95285691,normal,normal,normal
evt-75935d3d,normal,normal,normal
evt-df6d0b02,normal,normal,normal
evt-e24cefaf,normal,normal,normal
evt-1aaf4715,normal,normal,normal
evt-c55b520c,normal,normal,normal
evt-0c4719c0,normal,normal,normal
evt-2294deeb,normal,normal,normal
evt-eca4b00d,normal,normal,normal
evt-53b720df,normal,normal,normal
evt-a5ed4724,normal,normal,normal
evt-7b3adaa9,normal,normal,normal
evt-d30dacc5,normal,normal,normal
evt-7a322ad0,normal,normal,normal
evt-60051328,normal,normal,normal
evt-ec228017,normal,normal,normal
evt-73bc649b,normal,normal,normal
evt-c5329b6f,normal,normal,normal
evt-1c12e729,normal,normal,normal
evt-6af87435,normal,normal,normal
evt-1486122f,anomaly,insider_drift,gradual_scope_expansion
evt-74f96803,normal,normal,normal
evt-5489962f,normal,normal,normal
evt-0fe114c6,normal,normal,normal
evt-daabe57a,normal,normal,normal
evt-86722a78,normal,normal,normal
evt-09e82b01,normal,normal,normal
evt-2a4f71c5,normal,normal,normal
evt-5a2f2cdf,normal,normal,normal
evt-c068c069,normal,normal,normal
evt-aa44be68,normal,normal,normal
evt-e6608e34,normal,normal,normal
evt-8f87b999,normal,normal,normal
evt-9814876e,normal,normal,normal
evt-34187640,normal,normal,normal
evt-e0341829,normal,normal,normal
evt-ab03c877,normal,normal,normal
evt-540feb7e,normal,normal,normal
evt-a42c2e69,normal,normal,normal
evt-b4a3467e,anomaly,insider_drift,gradual_scope_expansion
evt-745bff4d,normal,normal,normal
evt-6792c875,normal,normal,normal
evt-1e1f9c2e,normal,normal,normal
evt-c8534892,normal,normal,normal
evt-9b1def3f,normal,normal,normal
evt-8db45cea,normal,normal,normal
evt-e5faf542,normal,normal,normal
evt-051828bc,normal,normal,normal
evt-7c72ec74,normal,normal,normal
evt-a65d0b9a,normal,normal,normal
evt-e35b2f4a,normal,normal,normal
evt-a8047d70,normal,normal,normal
evt-68009662,normal,normal,normal
evt-d39c2810,normal,normal,normal
evt-96e24168,normal,normal,normal
evt-a6dbf4e6,normal,normal,normal
evt-2f3fca5b,normal,normal,normal
evt-006e96b8,normal,normal,normal
evt-85491905,normal,normal,normal
evt-2321910b,normal,normal,normal
evt-77fbc0ac,normal,normal,normal
evt-81bc0e65,normal,normal,normal
evt-29cd4eb6,normal,normal,normal
evt-fb13d252,normal,normal,normal
evt-570b2a90,normal,normal,normal
evt-aeac9b3c,normal,normal,normal
evt-3b798ce9,normal,normal,normal
evt-c1f5064e,normal,normal,normal
evt-e11af447,normal,normal,normal
evt-f336ca9a,normal,normal,normal
evt-4f0e3dbc,normal,normal,normal
evt-3cda051f,normal,normal,normal
evt-b4bb0cce,normal,normal,normal
evt-b928fee2,normal,normal,normal
evt-6ed07dc4,normal,normal,normal
evt-448d5b71,normal,normal,normal
evt-b482d829,normal,normal,normal
evt-19fcc568,normal,normal,normal
evt-dd67e97a,normal,normal,normal
evt-4bed74f8,normal,normal,normal
evt-0e28fa31,normal,normal,normal
evt-3656f122,normal,normal,normal
evt-b707df64,normal,normal,normal
evt-984f14a4,normal,normal,normal
evt-546a327c,normal,normal,normal
evt-91d3ad4c,normal,normal,normal
evt-d779fd70,normal,normal,normal
evt-6b7b7cb0,normal,normal,normal
evt-87c90e24,normal,normal,normal
evt-9ede597e,normal,normal,normal
evt-a1d164e3,normal,normal,normal
evt-dc19599f,normal,normal,normal
evt-cb0f6bf0,normal,normal,normal
evt-3b6ca718,normal,normal,normal
evt-59e2428e,normal,normal,normal
evt-c80f0e61,normal,normal,normal
evt-60617eb2,normal,normal,normal
evt-ade2d197,normal,normal,normal
evt-d18d067d,normal,normal,normal
evt-0f2bac99,normal,normal,normal
evt-1aa9f18e,normal,normal,normal
evt-3118103e,normal,normal,normal
evt-d5e215d8,normal,normal,normal
evt-64b8dddf,normal,normal,normal
evt-bb9f3cf6,normal,normal,normal
evt-65a79831,normal,normal,normal
evt-9b37ad21,normal,normal,normal
evt-afdc50fc,normal,normal,normal
evt-a3ce46e1,normal,normal,normal
evt-4868b3aa,normal,normal,normal
evt-ef2b5ddb,normal,normal,normal
evt-a426db30,normal,normal,normal
evt-982ab889,normal,normal,normal
evt-34d9190e,normal,normal,normal
evt-90f535e4,normal,normal,normal
evt-8c9b025a,normal,normal,normal
evt-79e5e2a6,normal,normal,normal
evt-0c38bd0c,normal,normal,normal
evt-fc2db7aa,normal,normal,normal
evt-c0490620,normal,normal,normal
evt-6fc69583,normal,normal,normal
evt-cdcbfda1,normal,normal,normal
evt-0e93bad7,normal,normal,normal
evt-d15d7a88,normal,normal,normal
evt-0b4276f0,normal,normal,normal
evt-b8458eab,normal,normal,normal
evt-bfe73438,normal,normal,normal
evt-43f6286c,normal,normal,normal
evt-005cd679,normal,normal,normal
evt-8f52f464,normal,normal,normal
evt-f19eda2e,normal,normal,normal
evt-cbfe1fd6,normal,normal,normal
evt-dcceb1f3,normal,normal,normal
evt-588bec30,normal,normal,normal
evt-fea3ecd2,normal,normal,normal
evt-f1f40a69,normal,normal,normal
evt-5a3874b6,normal,normal,normal
evt-5aa1ccf7,normal,normal,normal
evt-2ce61ac8,normal,normal,normal
evt-675528ec,normal,normal,normal
evt-84554916,normal,normal,normal
evt-ef9405db,normal,normal,normal
evt-1cef9909,normal,normal,normal
evt-9cb9a941,normal,normal,normal
evt-b57948cd,normal,normal,normal
evt-f1c12c8c,normal,normal,normal
evt-78797f6d,normal,normal,normal
evt-6f7af2bb,normal,normal,normal
evt-582f7313,normal,normal,normal
evt-d57d4cca,normal,normal,normal
evt-89385766,normal,normal,normal
evt-c6263cb1,normal,normal,normal
evt-846ee580,normal,normal,normal
evt-12a7ea99,normal,normal,normal
evt-735ba0bd,normal,normal,normal
evt-d169fdee,normal,normal,normal
evt-a207a5c6,normal,normal,normal
evt-0a086d2e,normal,normal,normal
evt-ee0ddf04,normal,normal,normal
evt-5194e82d,normal,normal,normal
evt-caa9ae17,normal,normal,normal
evt-5365ddc7,normal,normal,normal
evt-d2517b54,normal,normal,normal
evt-1b526cb2,normal,normal,normal
evt-eb89ee81,normal,normal,normal
evt-457d0ce4,normal,normal,normal
evt-478ef9b5,normal,normal,normal
evt-100258d1,normal,normal,normal
evt-05e4f10f,normal,normal,normal
evt-1d66856e,normal,normal,normal
evt-f6845a8a,normal,normal,normal
evt-c4666f65,normal,normal,normal
evt-fc8cb0d2,normal,normal,normal
evt-79788b4f,normal,normal,normal
evt-3479249c,normal,normal,normal
evt-914d3155,normal,normal,normal
evt-ef4bcca5,normal,normal,normal
evt-6bc4b869,normal,normal,normal
evt-e184d0c2,normal,normal,normal
evt-abdc0f54,normal,normal,normal
evt-9eadddf1,normal,normal,normal
evt-471ab0fb,normal,normal,normal
evt-b77bb869,normal,normal,normal
evt-2d77af97,normal,normal,normal
evt-f3ea368d,normal,normal,normal
evt-92d04820,normal,normal,normal
evt-797944c3,normal,normal,normal
evt-0f775608,normal,normal,normal
evt-16ea79f0,normal,normal,normal
evt-a249d36d,normal,normal,normal
evt-06cdf28f,normal,normal,normal
evt-8ba7879f,normal,normal,normal
evt-23ab2130,normal,normal,normal
evt-6115c93a,normal,normal,normal
evt-9af63828,normal,normal,normal
evt-3bd175fe,normal,normal,normal
evt-e45adb48,normal,normal,normal
evt-2ff018a0,normal,normal,normal
evt-17eefaad,normal,normal,normal
evt-d9ca3289,normal,normal,normal
evt-86670185,normal,normal,normal
evt-f905c38d,normal,normal,normal
evt-d55cb54e,normal,normal,normal
evt-baa0f552,normal,normal,normal
evt-07d45d43,normal,normal,normal
evt-65703079,normal,normal,normal
evt-8e957c86,normal,normal,normal
evt-92a77c09,normal,normal,normal
evt-c0ef4189,normal,normal,normal
evt-818ecfdc,normal,normal,normal
evt-522f0ade,normal,normal,normal
evt-201baf5b,normal,normal,normal
evt-4d94e3a9,normal,normal,normal
evt-32f743ed,normal,normal,normal
evt-9cb2a35b,normal,normal,normal
evt-6ad61001,normal,normal,normal
evt-4cc07edd,normal,normal,normal
evt-59f5806a,normal,normal,normal
evt-0d6b0550,normal,normal,normal
evt-8c03f34d,normal,normal,normal
evt-22229cb7,normal,normal,normal
evt-d9ee14a5,normal,normal,normal
evt-bf6f40fa,normal,normal,normal
evt-1e517dd7,normal,normal,normal
evt-546fc7f5,normal,normal,normal
evt-b3969938,normal,normal,normal
evt-efddb0e6,normal,normal,normal
evt-1bd16a0b,normal,normal,normal
evt-94f2cd1e,normal,normal,normal
evt-21827229,normal,normal,normal
evt-47a0720f,normal,normal,normal
evt-129093a8,normal,normal,normal
evt-49e9ae34,normal,normal,normal
evt-6b8beff0,normal,normal,normal
evt-19a45afa,normal,normal,normal
evt-a5c72f68,normal,normal,normal
evt-991704a1,normal,normal,normal
evt-dc8c70b9,normal,normal,normal
evt-9bf0bc7b,normal,normal,normal
evt-e59cf8a0,normal,normal,normal
evt-8a2ff391,normal,normal,normal
evt-0036391e,normal,normal,normal
evt-cf451abc,normal,normal,normal
evt-59729590,normal,normal,normal
evt-fb7681fe,normal,normal,normal
evt-6d12189a,normal,normal,normal
evt-d14494af,normal,normal,normal
evt-1357968b,normal,normal,normal
evt-1d5cff08,normal,normal,normal
evt-883b1f37,normal,normal,normal
evt-eeeafd4c,normal,normal,normal
evt-71b54400,normal,normal,normal
evt-1475f5c8,normal,normal,normal
evt-02ddec2d,normal,normal,normal
evt-ce3c0feb,normal,normal,normal
evt-169e43f1,normal,normal,normal
evt-0c530970,normal,normal,normal
evt-6a81ff64,normal,normal,normal
evt-16e94f32,normal,normal,normal
evt-1672194b,normal,normal,normal
evt-f1e2b2ac,normal,normal,normal
evt-aca3c55d,normal,normal,normal
evt-70e001d8,normal,normal,normal
evt-ce048589,normal,normal,normal
evt-16293f6e,normal,normal,normal
evt-338bb669,normal,normal,normal
evt-4c904df9,normal,normal,normal
evt-c982827c,normal,normal,normal
evt-3f40851d,normal,normal,normal
evt-ae0c9799,normal,normal,normal
evt-19f90f21,normal,normal,normal
evt-53b19068,normal,normal,normal
evt-c82b38b9,normal,normal,normal
evt-6930d954,normal,normal,normal
evt-1bb4cebc,normal,normal,normal
evt-b407eb17,normal,normal,normal
evt-bbc381fb,normal,normal,normal
evt-417bda57,normal,normal,normal
evt-11f2e2bb,normal,normal,normal
evt-5b3242e0,normal,normal,normal
evt-0e34e1e0,normal,normal,normal
evt-fbcb42af,normal,normal,normal
evt-53a9d122,normal,normal,normal
evt-db0b8314,normal,normal,normal
evt-8c14ea1b,normal,normal,normal
evt-1986ee3f,normal,normal,normal
evt-1f265e6b,normal,normal,normal
evt-247aa6a8,normal,normal,normal
evt-f28a6b8f,normal,normal,normal
evt-9a7c147e,normal,normal,normal
evt-c2e1e851,normal,normal,normal
evt-82dec5e4,normal,normal,normal
evt-d4b68e18,normal,normal,normal
evt-f90c6e60,normal,normal,normal
evt-19cf53d6,normal,normal,normal
evt-b20f18b1,normal,normal,normal
evt-40823fc0,normal,normal,normal
evt-f6e79554,normal,normal,normal
evt-864870a2,normal,normal,normal
evt-55a94413,normal,normal,normal
evt-6bd9aad9,normal,normal,normal
evt-5ba38da3,normal,normal,normal
evt-8405f74b,normal,normal,normal
evt-57191482,normal,normal,normal
evt-b1a426bf,normal,normal,normal
evt-13d68b25,normal,normal,normal
evt-813a1a94,normal,normal,normal
evt-1f7aa1b3,normal,normal,normal
evt-6ef7527a,normal,normal,normal
evt-617a60d3,normal,normal,normal
evt-c04caf46,normal,normal,normal
evt-2aedde6c,normal,normal,normal
evt-fd08e449,normal,normal,normal
evt-c2b4ec94,normal,normal,normal
evt-1d8c67de,normal,normal,normal
evt-d9bfa292,normal,normal,normal
evt-54958b34,normal,normal,normal
evt-4c3cdabd,normal,normal,normal
evt-442fecf8,normal,normal,normal
evt-2bbe6da8,normal,normal,normal
evt-a1897040,normal,normal,normal
evt-eb095219,normal,normal,normal
evt-69a65511,normal,normal,normal
evt-5ed7c7bc,normal,normal,normal
evt-df0e6605,normal,normal,normal
evt-0b16c0aa,normal,normal,normal
evt-011803a2,normal,normal,normal
evt-33097f72,normal,normal,normal
evt-8fa131de,normal,normal,normal
evt-155f7633,normal,normal,normal
evt-53cbea5c,normal,normal,normal
evt-a43d2f51,normal,normal,normal
evt-4b219190,normal,normal,normal
evt-c54c5015,normal,normal,normal
evt-832448e5,normal,normal,normal
evt-4b17b903,normal,normal,normal
evt-a1f187cc,normal,normal,normal
evt-aaca32e9,normal,normal,normal
evt-4f7a6bd4,normal,normal,normal
evt-b9f3da2e,normal,normal,normal
evt-8b2ca68b,normal,normal,normal
evt-6833a45d,normal,normal,normal
evt-e98e0622,anomaly,credential_stuffing,automated_credential_test
evt-bde7163b,anomaly,credential_stuffing,automated_credential_test
evt-8f54be00,anomaly,credential_stuffing,automated_credential_test
evt-15ac8672,anomaly,credential_stuffing,automated_credential_test
evt-079aecca,anomaly,credential_stuffing,automated_credential_test
evt-015a6911,anomaly,credential_stuffing,automated_credential_test
evt-62c8b977,anomaly,credential_stuffing,automated_credential_test
evt-5d275469,anomaly,credential_stuffing,automated_credential_test
evt-5a90842d,anomaly,credential_stuffing,automated_credential_test
evt-a8fb7bba,anomaly,credential_stuffing,automated_credential_test
evt-839b74cd,anomaly,credential_stuffing,automated_credential_test
evt-2218fe63,anomaly,credential_stuffing,automated_credential_test
evt-0b35154b,anomaly,credential_stuffing,automated_credential_test
evt-3dc18b76,anomaly,credential_stuffing,automated_credential_test
evt-eefb1eae,anomaly,credential_stuffing,automated_credential_test
evt-93462c9a,anomaly,credential_stuffing,automated_credential_test
evt-0a1904d2,anomaly,credential_stuffing,automated_credential_test
evt-1aa46d8e,anomaly,credential_stuffing,automated_credential_test
evt-e3a631dc,anomaly,credential_stuffing,automated_credential_test
evt-485bbcaa,anomaly,credential_stuffing,automated_credential_test
evt-3148fb1b,anomaly,credential_stuffing,automated_credential_test
evt-02c115a8,anomaly,credential_stuffing,automated_credential_test
evt-06b3457c,anomaly,credential_stuffing,automated_credential_test
evt-67bd77bc,anomaly,credential_stuffing,automated_credential_test
evt-44e1d855,anomaly,credential_stuffing,automated_credential_test
evt-ed6ca35d,anomaly,credential_stuffing,automated_credential_test
evt-ac16c0d8,anomaly,credential_stuffing,automated_credential_test
evt-9f196a07,anomaly,credential_stuffing,automated_credential_test
evt-17ab522c,anomaly,credential_stuffing,automated_credential_test
evt-786905cf,anomaly,credential_stuffing,automated_credential_test
evt-77b50176,anomaly,credential_stuffing,automated_credential_test
